string_id;temperature;voltage;current_am;total_wh;ts;utc_ts;timestamp;averageTemperature;irradiation
1380556888435780;18;8;0;949137;Tue Nov 05 2019 06:40:55 GMT+0100 (CET);Tue Nov 05 2019 05:40:55 GMT+0100 (CET);1572932455000;NaN;-0.01
1380556888435780;18;11;0;949137;Tue Nov 05 2019 06:42:50 GMT+0100 (CET);Tue Nov 05 2019 05:42:50 GMT+0100 (CET);1572932570000;NaN;-0.01
1380556888435780;18;14;0;949137;Tue Nov 05 2019 06:44:42 GMT+0100 (CET);Tue Nov 05 2019 05:44:42 GMT+0100 (CET);1572932682000;NaN;-0.01
1380556888435780;18;17;0;949137;Tue Nov 05 2019 06:46:35 GMT+0100 (CET);Tue Nov 05 2019 05:46:35 GMT+0100 (CET);1572932795000;NaN;-0.01
1380556888435780;18;18;0;949137;Tue Nov 05 2019 06:48:28 GMT+0100 (CET);Tue Nov 05 2019 05:48:28 GMT+0100 (CET);1572932908000;NaN;-0.01
1380556888435780;18;20;0;949137;Tue Nov 05 2019 06:50:20 GMT+0100 (CET);Tue Nov 05 2019 05:50:20 GMT+0100 (CET);1572933020000;NaN;-0.01
1380556888435780;18;23;0;949137;Tue Nov 05 2019 06:52:17 GMT+0100 (CET);Tue Nov 05 2019 05:52:17 GMT+0100 (CET);1572933137000;NaN;-0.01
1380556888435780;18;27;0;949137;Tue Nov 05 2019 06:54:10 GMT+0100 (CET);Tue Nov 05 2019 05:54:10 GMT+0100 (CET);1572933250000;NaN;-0.01
1380556888435780;18;33;0;949137;Tue Nov 05 2019 06:56:04 GMT+0100 (CET);Tue Nov 05 2019 05:56:04 GMT+0100 (CET);1572933364000;NaN;-0.01
1380556888435780;18;39;0;949137;Tue Nov 05 2019 06:57:58 GMT+0100 (CET);Tue Nov 05 2019 05:57:58 GMT+0100 (CET);1572933478000;NaN;-0.01
1380556888435780;18;47;0;949137;Tue Nov 05 2019 07:00:50 GMT+0100 (CET);Tue Nov 05 2019 06:00:50 GMT+0100 (CET);1572933650000;NaN;-0.01
1380556888435780;18;50;0;949137;Tue Nov 05 2019 07:02:43 GMT+0100 (CET);Tue Nov 05 2019 06:02:43 GMT+0100 (CET);1572933763000;NaN;-0.01
1380556888435780;18;52;0;949137;Tue Nov 05 2019 07:04:39 GMT+0100 (CET);Tue Nov 05 2019 06:04:39 GMT+0100 (CET);1572933879000;NaN;-0.01
1380556888435780;18;53;0;949137;Tue Nov 05 2019 07:06:33 GMT+0100 (CET);Tue Nov 05 2019 06:06:33 GMT+0100 (CET);1572933993000;NaN;-0.01
1380556888435780;18;55;0;949137;Tue Nov 05 2019 07:08:27 GMT+0100 (CET);Tue Nov 05 2019 06:08:27 GMT+0100 (CET);1572934107000;NaN;0
1380556888435780;18;61;0;949137;Tue Nov 05 2019 07:10:21 GMT+0100 (CET);Tue Nov 05 2019 06:10:21 GMT+0100 (CET);1572934221000;NaN;0.48
1380556888435780;18;68;0;949137;Tue Nov 05 2019 07:12:13 GMT+0100 (CET);Tue Nov 05 2019 06:12:13 GMT+0100 (CET);1572934333000;NaN;1.36
1380556888435780;18;73;0;949137;Tue Nov 05 2019 07:14:06 GMT+0100 (CET);Tue Nov 05 2019 06:14:06 GMT+0100 (CET);1572934446000;NaN;2.09
1380556888435780;18;73;0;949137;Tue Nov 05 2019 07:15:58 GMT+0100 (CET);Tue Nov 05 2019 06:15:58 GMT+0100 (CET);1572934558000;NaN;1.95
1380556888435780;18;77;0;949137;Tue Nov 05 2019 07:17:51 GMT+0100 (CET);Tue Nov 05 2019 06:17:51 GMT+0100 (CET);1572934671000;NaN;2.45
1380556888435780;18;84;0;949137;Tue Nov 05 2019 07:19:44 GMT+0100 (CET);Tue Nov 05 2019 06:19:44 GMT+0100 (CET);1572934784000;NaN;2.9
1380556888435780;18;93;0;949137;Tue Nov 05 2019 07:21:37 GMT+0100 (CET);Tue Nov 05 2019 06:21:37 GMT+0100 (CET);1572934897000;NaN;3.14
1380556888435780;18;105;0;949137;Tue Nov 05 2019 07:23:31 GMT+0100 (CET);Tue Nov 05 2019 06:23:31 GMT+0100 (CET);1572935011000;NaN;3.52
1380556888435780;18;128;0;949137;Tue Nov 05 2019 07:25:28 GMT+0100 (CET);Tue Nov 05 2019 06:25:28 GMT+0100 (CET);1572935128000;NaN;3.9
1380556888435780;18;554;0;949137;Tue Nov 05 2019 07:27:22 GMT+0100 (CET);Tue Nov 05 2019 06:27:22 GMT+0100 (CET);1572935242000;NaN;4.2
1380556888435780;18;537;0;949137;Tue Nov 05 2019 07:29:14 GMT+0100 (CET);Tue Nov 05 2019 06:29:14 GMT+0100 (CET);1572935354000;10.850000000000001;4.97
1380556888435780;18;615;0;949137;Tue Nov 05 2019 07:31:08 GMT+0100 (CET);Tue Nov 05 2019 06:31:08 GMT+0100 (CET);1572935468000;9.091666666666669;6.85
1380556888435780;19;640;0;949137;Tue Nov 05 2019 07:33:00 GMT+0100 (CET);Tue Nov 05 2019 06:33:00 GMT+0100 (CET);1572935580000;9.891666666666667;8.85
1380556888435780;19;514;0;949137;Tue Nov 05 2019 07:34:54 GMT+0100 (CET);Tue Nov 05 2019 06:34:54 GMT+0100 (CET);1572935694000;12.016666666666671;9.11
1380556888435780;19;506;0;949137;Tue Nov 05 2019 07:36:46 GMT+0100 (CET);Tue Nov 05 2019 06:36:46 GMT+0100 (CET);1572935806000;12.11666666666667;9.38
1380556888435780;19;499;0;949137;Tue Nov 05 2019 07:38:48 GMT+0100 (CET);Tue Nov 05 2019 06:38:48 GMT+0100 (CET);1572935928000;11.538888888888893;10.21
