string_id;temperature;voltage;current_am;total_wh;ts;utc_ts;timestamp;averageTemperature;irradiation;temperature_amb
1380556888435780;28;10;0;374661;Sun Sep 01 2019 05:56:22 GMT+0200 (CEST);Sun Sep 01 2019 03:56:22 GMT+0200 (CEST);1567310182000;17.933333333333334;-0.01;18.32
1380556888435780;28;13;0;374661;Sun Sep 01 2019 05:58:14 GMT+0200 (CEST);Sun Sep 01 2019 03:58:14 GMT+0200 (CEST);1567310294000;17.933333333333334;-0.01;18.32
1380556888435780;28;16;0;374661;Sun Sep 01 2019 06:00:08 GMT+0200 (CEST);Sun Sep 01 2019 04:00:08 GMT+0200 (CEST);1567310408000;17.933333333333334;-0.01;18.29
1380556888435780;28;17;0;374661;Sun Sep 01 2019 06:02:06 GMT+0200 (CEST);Sun Sep 01 2019 04:02:06 GMT+0200 (CEST);1567310526000;17.933333333333334;-0.01;18.28
1380556888435780;28;18;0;374661;Sun Sep 01 2019 06:03:59 GMT+0200 (CEST);Sun Sep 01 2019 04:03:59 GMT+0200 (CEST);1567310639000;17.933333333333334;-0.01;18.28
1380556888435780;28;20;0;374661;Sun Sep 01 2019 06:05:52 GMT+0200 (CEST);Sun Sep 01 2019 04:05:52 GMT+0200 (CEST);1567310752000;17.933333333333334;-0.01;18.25
1380556888435780;28;23;0;374661;Sun Sep 01 2019 06:07:46 GMT+0200 (CEST);Sun Sep 01 2019 04:07:46 GMT+0200 (CEST);1567310866000;17.933333333333334;0.39;18.28
1380556888435780;28;28;0;374661;Sun Sep 01 2019 06:09:39 GMT+0200 (CEST);Sun Sep 01 2019 04:09:39 GMT+0200 (CEST);1567310979000;17.933333333333334;-0.01;18.3
1380556888435780;28;35;0;374661;Sun Sep 01 2019 06:11:35 GMT+0200 (CEST);Sun Sep 01 2019 04:11:35 GMT+0200 (CEST);1567311095000;17.933333333333334;0.04;18.28
1380556888435780;28;46;0;374661;Sun Sep 01 2019 06:13:30 GMT+0200 (CEST);Sun Sep 01 2019 04:13:30 GMT+0200 (CEST);1567311210000;17.933333333333334;0.05;18.26
